userID,queryID,queryterm,query_time,click_time,rank,url,title,desc,urlid,active_time
30637650,568,carpenter bees; how the look and live,2017-07-25 19:07:16.0,2017-07-25 19:07:21.0,2.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - <b>Wikipedia</b>,"<b>Carpenter bees</b> or borer <b>bees</b>; Xylocopa micans foraging female <b>carpenter bee</b>: ... In several species, the females <b>live</b> alongside their own daughters or sisters, ...",d1,0.040516666666666666
35197064,506,carpenter bee,2017-07-25 18:34:20.0,2017-07-25 18:34:25.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - <b>Wikipedia</b>,<b>Carpenter bees</b> are species in the genus Xylocopa of the subfamily Xylocopinae. The genus includes some 500 species in 31 subgenera. The common name &quot;<b>carpenter bee</b> ...,d1,3.0291333333333332
29265280,566,carpenter bees; how the look and live,2017-07-25 19:06:50.0,2017-07-25 19:06:55.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - <b>Wikipedia</b>,"<b>Carpenter bees</b> or borer <b>bees</b>; Xylocopa micans foraging female <b>carpenter bee</b>: ... In several species, the females <b>live</b> alongside their own daughters or sisters, ...",d1,3.3670666666666667
36472590,582,carpenter bees; how the look and live,2017-07-25 19:20:09.0,2017-07-25 19:20:12.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - <b>Wikipedia</b>,"<b>Carpenter bees</b> or borer <b>bees</b>; Xylocopa micans foraging female <b>carpenter bee</b>: ... In several species, the females <b>live</b> alongside their own daughters or sisters, ...",d1,1.1129833333333334
39378680,564,carpenter bees; how the look and live,2017-07-25 19:05:19.0,2017-07-25 19:05:22.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - <b>Wikipedia</b>,"<b>Carpenter bees</b> or borer <b>bees</b>; Xylocopa micans foraging female <b>carpenter bee</b>: ... In several species, the females <b>live</b> alongside their own daughters or sisters, ...",d1,2.0221666666666667
41414773,576,carpenter bees; how the look and live,2017-07-25 19:14:41.0,2017-07-25 19:14:56.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - <b>Wikipedia</b>,"<b>Carpenter bees</b> or borer <b>bees</b>; Xylocopa micans foraging female <b>carpenter bee</b>: ... In several species, the females <b>live</b> alongside their own daughters or sisters, ...",d1,2.2264666666666666
42262643,480,carpenter bees,2017-07-25 18:30:27.0,2017-07-25 18:31:19.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - Wikipedia,<b>Carpenter bees</b> are species in the genus Xylocopa of the subfamily Xylocopinae. The genus includes some 500 species in 31 subgenera. The common name &quot;<b>carpenter bee</b> ...,d1,1.2631666666666668
41841934,560,carpenter bees,2017-07-25 19:03:45.0,2017-07-25 19:04:03.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - Wikipedia,<b>Carpenter bees</b> are species in the genus Xylocopa of the subfamily Xylocopinae. The genus includes some 500 species in 31 subgenera. The common name &quot;<b>carpenter bee</b> ...,d1,0.32265
41841934,565,carpenter bees,2017-07-25 19:06:31.0,2017-07-25 19:06:36.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - Wikipedia,<b>Carpenter bees</b> are species in the genus Xylocopa of the subfamily Xylocopinae. The genus includes some 500 species in 31 subgenera. The common name &quot;<b>carpenter bee</b> ...,d1,0.025016666666666666
41841934,570,carpenter bees,2017-07-25 19:09:58.0,2017-07-25 19:10:00.0,1.0,http://en.wikipedia.org/wiki/Carpenter_bee,<b>Carpenter bee</b> - Wikipedia,<b>Carpenter bees</b> are species in the genus Xylocopa of the subfamily Xylocopinae. The genus includes some 500 species in 31 subgenera. The common name &quot;<b>carpenter bee</b> ...,d1,1.1037666666666666
