43665081,http://searchwell.l3s.uni-hannover.de/?uid=43665081,"2017-07-05 17:52:30.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/task.php?userID=43665081,52340,6129,0
43665081,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=vih,"2017-07-05 17:53:44.0",http://searchwell.l3s.uni-hannover.de/?uid=43665081,517893,7952,0
43665081,http://es.wikipedia.org.secure.waps.io/wiki/Virus_de_la_inmunodeficiencia_humana,"2017-07-05 17:54:07.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=vih,386201,24025,1
41008068,http://searchwell.l3s.uni-hannover.de/?uid=41008068,"2017-07-17 12:18:49.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/task.php?userID=41008068,13363,1265,0
41008068,http://searchwell.l3s.uni-hannover.de/?uid=41008068,"2017-07-17 12:19:32.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/task.php?userID=41008068,15966,1666,0
41008068,http://searchwell.l3s.uni-hannover.de/?uid=41008068,"2017-07-17 12:20:16.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/task.php?userID=41008068,13889,6914,0
41008068,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=transmission%2C prevention%2C and consequences of HIV infection,"2017-07-17 12:20:31.0",http://searchwell.l3s.uni-hannover.de/?uid=41008068,123949,5928,0
41008068,http://aidsinfo.nih.gov.secure.waps.io/understanding-hiv-aids/fact-sheets/20/48/the-basics-of-hiv-prevention,"2017-07-17 12:20:41.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=transmission%2C prevention%2C and consequences of HIV infection,498308,93749,1
43709349,http://searchwell.l3s.uni-hannover.de/?uid=43709349,"2017-07-17 12:31:44.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/task.php?userID=43709349,14983,5446,0
43709349,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=HIV,"2017-07-17 12:32:02.0",http://searchwell.l3s.uni-hannover.de/?uid=43709349,509711,2516,0
43709349,http://en.wikipedia.org.secure.waps.io/wiki/HIV,"2017-07-17 12:32:11.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=HIV,11069,8862,1
41914129,http://searchwell.l3s.uni-hannover.de/?uid=41914129,"2017-07-17 12:48:46.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/task.php?userID=41914129,69177,29461,0
41914129,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=hiv protection treatment,"2017-07-17 12:50:03.0",http://searchwell.l3s.uni-hannover.de/?uid=41914129,709914,44444,0
