41683720,http://searchwell.l3s.uni-hannover.de/?uid=41683720,"2017-07-22 10:52:59.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/AltS/alts_task.php?userID=41683720,40519,30596,0
41683720,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas causas y prevencion del mal de altura,"2017-07-22 10:53:43.0",http://searchwell.l3s.uni-hannover.de/?uid=41683720,981522,32340,0
41683720,http://infotratamiento.com.secure.waps.io/consejos-salud/mal-de-altura/,"2017-07-22 10:54:07.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas causas y prevencion del mal de altura,959721,72749,1
41683720,http://cae.ar.tripod.com.waps.io/Publicaciones/prevencion_y_tratamiento_del_mal_de_altura.htm,"2017-07-22 11:05:03.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas causas y prevencion del mal de altura,19821,5153,0
41683720,http://cae.ar.tripod.com.waps.io/Publicaciones/prevencion_y_tratamiento_del_mal_de_altura.htm,"2017-07-22 11:05:24.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas causas y prevencion del mal de altura,42,0,1
41683720,http://www.sos-emergencias.es.waps.io/document/malaltur/mal2.html,"2017-07-22 11:05:45.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas causas y prevencion del mal de altura,262083,25294,0
43665081,http://searchwell.l3s.uni-hannover.de/?uid=43665081,"2017-07-22 12:12:54.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/AltS/alts_task.php?userID=43665081,20665,12920,0
43665081,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas%2C causas y prevencion del mal de altura,"2017-07-22 12:13:19.0",http://searchwell.l3s.uni-hannover.de/?uid=43665081,584189,12880,0
43665081,http://es.wikipedia.org.secure.waps.io/wiki/Mal_de_monta%C3%B1a,"2017-07-22 12:15:01.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sintomas%2C causas y prevencion del mal de altura,234731,15093,1
43164637,http://searchwell.l3s.uni-hannover.de/?uid=43164637,"2017-07-22 11:09:25.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/AltS/alts_task.php?userID=43164637,63894,6752,0
43164637,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=symptoms%2C causes and prevention of altitude sickness,"2017-07-22 11:11:01.0",http://searchwell.l3s.uni-hannover.de/?uid=43164637,331767,10202,0
43164637,http://www.healthline.com.waps.io/health/altitude-sickness,"2017-07-22 11:11:29.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=symptoms%2C causes and prevention of altitude sickness,528157,53135,0
41914129,http://searchwell.l3s.uni-hannover.de/?uid=41914129,"2017-07-22 10:57:55.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/AltS/alts_task.php?userID=41914129,25791,11397,0
41914129,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=aptitude tricks,"2017-07-22 10:58:27.0",http://searchwell.l3s.uni-hannover.de/?uid=41914129,120686,15503,0
41914129,http://searchwell.l3s.uni-hannover.de/en/search.jsf,"2017-07-22 11:00:29.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=aptitude tricks,19213,19012,0
41914129,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=altitude sickness,"2017-07-22 11:00:58.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf,361316,40549,0
