30637650,http://searchwell.l3s.uni-hannover.de/?uid=30637650,"2017-07-25 19:07:03.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=30637650,12530,4720,0
30637650,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live%27,"2017-07-25 19:07:17.0",http://searchwell.l3s.uni-hannover.de/?uid=30637650,440128,26601,0
30637650,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 19:07:24.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live%27,11112,2431,0
30637650,http://en.wikipedia.org.secure.waps.io/wiki/Portal:Contents,"2017-07-25 19:07:45.0",http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,54034,6334,0
30637650,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 19:08:42.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live%27,6541,4402,0
30637650,http://ru.wikipedia.org.secure.waps.io/wiki/%D0%9F%D1%87%D1%91%D0%BB%D1%8B-%D0%BF%D0%BB%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%B8,"2017-07-25 19:08:51.0",http://en.wikipedia.org.secure.waps.io/,356277,33390,0
30637650,http://www.everythingabout.net.waps.io/articles/biology/animals/arthropods/insects/bees/carpenter_bee/,"2017-07-25 19:10:08.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live%27,273270,83445,0
35197064,http://searchwell.l3s.uni-hannover.de/?uid=35197064,"2017-07-25 18:33:57.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=35197064,21859,4851,0
35197064,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Carpenter bee,"2017-07-25 18:34:23.0",http://searchwell.l3s.uni-hannover.de/?uid=35197064,52420,2795,0
35197064,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 18:34:31.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Carpenter bee,433203,181748,1
29265280,http://searchwell.l3s.uni-hannover.de/?uid=29265280,"2017-07-25 19:06:31.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=29265280,19199,3016,0
29265280,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,"2017-07-25 19:06:50.0",http://searchwell.l3s.uni-hannover.de/?uid=29265280,53457,5939,0
29265280,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 19:06:56.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,579889,202024,1
29265280,http://en.wikipedia.org.secure.waps.io/wiki/Woodpeckers,"2017-07-25 19:09:59.0",http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,3443,2771,0
41008068,http://searchwell.l3s.uni-hannover.de/?uid=41008068,"2017-07-25 18:35:23.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=41008068,1087,777,0
41008068,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=biological species carpenter bees,"2017-07-25 18:35:25.0",http://searchwell.l3s.uni-hannover.de/?uid=41008068,279963,15048,0
41008068,http://en.wikipedia.org.secure.waps.io/wiki/Eastern_carpenter_bee,"2017-07-25 18:35:59.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=biological species carpenter bees,202437,13208,0
39001000,http://searchwell.l3s.uni-hannover.de/?uid=39001000,"2017-07-25 18:27:59.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=39001000,17300,16853,0
39001000,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carbenter bees,"2017-07-25 18:28:17.0",http://searchwell.l3s.uni-hannover.de/?uid=39001000,15828,15644,0
36472590,http://searchwell.l3s.uni-hannover.de/?uid=36472590,"2017-07-25 19:19:52.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=36472590,17245,7590,0
36472590,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,"2017-07-25 19:20:09.0",http://searchwell.l3s.uni-hannover.de/?uid=36472590,235959,6548,0
36472590,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 19:20:13.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,1028906,66779,0
36472590,http://searchwell.l3s.uni-hannover.de/?uid=36472590,"2017-07-25 19:28:56.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=36472590,2167,2119,0
36472590,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,"2017-07-25 19:28:59.0",http://searchwell.l3s.uni-hannover.de/?uid=36472590,7570,971,0
39378680,http://searchwell.l3s.uni-hannover.de/?uid=39378680,"2017-07-25 19:01:12.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=39378680,1996,1398,1
39378680,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,"2017-07-25 19:05:21.0",,363413,16658,0
39378680,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 19:05:28.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,348095,121330,1
43703523,http://searchwell.l3s.uni-hannover.de/?uid=43703523,"2017-07-25 18:31:12.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=43703523,10226,9807,0
43703523,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees,"2017-07-25 18:31:23.0",http://searchwell.l3s.uni-hannover.de/?uid=43703523,672288,5962,0
43703523,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 18:31:27.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees,278319,20380,1
41414773,http://searchwell.l3s.uni-hannover.de/?uid=41414773,"2017-07-25 19:14:02.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=41414773,38783,5592,0
41414773,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,"2017-07-25 19:14:50.0",http://searchwell.l3s.uni-hannover.de/?uid=41414773,310952,67919,0
41414773,http://en.wikipedia.org.secure.waps.io/wiki/Carpenter_bee,"2017-07-25 19:15:01.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,194433,133588,0
41414773,http://www.everythingabout.net.waps.io/articles/biology/animals/arthropods/insects/bees/carpenter_bee/,"2017-07-25 19:18:29.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,34711,6497,0
41414773,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees drill what kind of wood,"2017-07-25 19:20:03.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees%3B how the look and live,38422,28038,0
41414773,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees drill painted wood,"2017-07-25 19:20:50.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees drill what kind of wood,145182,20336,0
42680944,http://searchwell.l3s.uni-hannover.de/?uid=42680944,"2017-07-25 18:31:27.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=42680944,34349,6905,0
42680944,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=quotes,"2017-07-25 18:32:04.0",http://searchwell.l3s.uni-hannover.de/?uid=42680944,7536,7504,0
42680944,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=abelha carpinteira,"2017-07-25 18:32:13.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=quotes,881141,8418,0
38301725,http://searchwell.l3s.uni-hannover.de/?uid=38301725,"2017-07-25 19:32:22.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Bees/bees_task.php?userID=38301725,19896,12340,0
38301725,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=carpenter bees,"2017-07-25 19:32:43.0",http://searchwell.l3s.uni-hannover.de/?uid=38301725,208523,10136,0
