userID,queryID,queryterm,query_time,click_time,rank,url,title,desc,urlid,active_time
25864227,1394,tornado hurricane,2017-07-26 11:01:19.0,2017-07-26 11:01:35.0,1.0,http://www.diffen.com/difference/Hurricane_vs_Tornado,<b>Hurricane vs Tornado</b> - Difference and Comparison | <b>Diffen</b>,What&#39;s the difference between <b>Hurricane</b> and <b>Tornado</b>? <b>Hurricanes</b> and <b>tornadoes</b> are both stormy atmospheric systems that have the potential to cause destruction. They ...,d1,0.6215833333333334
25864227,1409,tornado rotation direction,2017-07-26 11:03:45.0,2017-07-26 11:03:56.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,Supercells and <b>tornadoes rotate</b> cyclonically in numerical ... The safest place is the side or corner of an underground room opposite the <b>tornado</b>&#39;s <b>direction</b> of ...,d2,0.20686666666666667
40580435,1427,tornado,2017-07-26 11:07:01.0,2017-07-26 11:07:06.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.6384333333333334
15505671,1510,tornado,2017-07-26 11:55:26.0,2017-07-26 11:55:50.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.5262166666666668
19298085,1496,tornado,2017-07-26 11:39:22.0,2017-07-26 11:39:27.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.0432833333333333
33088361,1506,tornado,2017-07-26 11:51:15.0,2017-07-26 11:51:20.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.06688333333333334
35914895,1474,tornado,2017-07-26 11:18:18.0,2017-07-26 11:18:22.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.5827666666666667
35914895,1478,tornado,2017-07-26 11:20:40.0,2017-07-26 11:21:06.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.0
35914895,1483,tornado,2017-07-26 11:22:07.0,2017-07-26 11:22:09.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.21273333333333333
40619580,1404,tornado,2017-07-26 11:02:49.0,2017-07-26 11:02:53.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.1790166666666666
41387391,1423,tornado,2017-07-26 11:05:56.0,2017-07-26 11:06:46.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.29238333333333333
42768791,1385,tornado' ,2017-07-26 10:57:56.0,2017-07-26 10:58:00.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.5043333333333333
43611345,1401,tornado,2017-07-26 11:02:28.0,2017-07-26 11:02:32.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.8842166666666667
33854160,1503,tornado,2017-07-26 11:49:56.0,2017-07-26 11:49:58.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.39055
41335577,1428,tornado,2017-07-26 11:07:06.0,2017-07-26 11:07:08.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,4.33895
39616594,1426,tornado,2017-07-26 11:06:50.0,2017-07-26 11:06:52.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.4189
43626682,1492,tornado,2017-07-26 11:36:50.0,2017-07-26 11:37:27.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.33211666666666667
13396426,1397,tornado,2017-07-26 11:01:43.0,2017-07-26 11:02:05.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,0.06665
36268643,1407,tornado,2017-07-26 11:03:24.0,2017-07-26 11:03:26.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,5.045833333333333
35185245,1386,tornado,2017-07-26 10:59:04.0,2017-07-26 10:59:07.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,1.9662
43691638,1391,tornado,2017-07-26 11:00:36.0,2017-07-26 11:00:38.0,1.0,http://en.wikipedia.org/wiki/Tornado,<b>Tornado</b> - <b>Wikipedia</b>,"A <b>tornado</b> is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus ...",d2,3.410833333333333
