userID,queryID,queryterm,query_time,click_time,rank,url,title,desc,urlid,active_time
25864227,789,theory of evolution,2017-07-26 05:36:01.0,2017-07-26 05:36:28.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.24773333333333333
41914129,1030,theory of evolution,2017-07-26 07:03:03.0,2017-07-26 07:04:29.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.3265166666666667
41414773,799,theory of evolution,2017-07-26 05:43:43.0,2017-07-26 05:46:57.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.8946333333333333
42674062,734,theory of evolution,2017-07-26 05:18:15.0,2017-07-26 05:18:20.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,1.0869333333333333
40619580,836,theory of evolution,2017-07-26 05:58:29.0,2017-07-26 05:58:35.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.29146666666666665
43507316,748,theory of evolution,2017-07-26 05:25:52.0,2017-07-26 05:26:12.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.22368333333333335
36985538,740,theory of evolution,2017-07-26 05:20:04.0,2017-07-26 05:20:27.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.7234
29742803,911,evolution,2017-07-26 06:21:50.0,2017-07-26 06:21:57.0,3.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A theory in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information theory.",d1,1.4591
36201092,817,theory of evolution,2017-07-26 05:50:39.0,2017-07-26 05:50:41.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.29836666666666667
36675302,766,theory of evolution,2017-07-26 05:30:08.0,2017-07-26 05:30:23.0,2.0,http://www.darwins-theory-of-evolution.com/,<b>Darwin&#39;s Theory Of Evolution</b>,"<b>Darwin&#39;s Theory Of Evolution</b> - A <b>theory</b> in crisis in light of the tremendous advances we&#39;ve made in molecular biology, biochemistry, genetics and information <b>theory</b>.",d1,0.37705
