userID,queryID,queryterm,query_time,click_time,rank,url,title,desc,urlid,active_time
25864227,1306,sun tzu quotes,2017-07-26 10:27:12.0,2017-07-26 10:27:23.0,4.0,http://www.great-quotes.com/quotes/author/Sun/Tzu,<b>Sun Tzu</b> - 84 <b>quotes</b> - <b>Great-Quotes.com</b>,"84 <b>Sun Tzu</b> - Still one of the most influential books on military strategy, &quot;The Art of War&quot; is <b>Sun Tzu</b>&#39;s most well known work. Though little is known of his ...",d1,0.1848
25864227,1306,sun tzu quotes,2017-07-26 10:27:12.0,2017-07-26 10:28:50.0,4.0,http://www.great-quotes.com/quotes/author/Sun/Tzu,<b>Sun Tzu</b> - 84 <b>quotes</b> - <b>Great-Quotes.com</b>,"84 <b>Sun Tzu</b> - Still one of the most influential books on military strategy, &quot;The Art of War&quot; is <b>Sun Tzu</b>&#39;s most well known work. Though little is known of his ...",d1,0.1848
42179203,1314,sun tzu quotes,2017-07-26 10:30:28.0,2017-07-26 10:31:07.0,4.0,http://www.great-quotes.com/quotes/author/Sun/Tzu,<b>Sun Tzu</b> - 84 <b>quotes</b> - <b>Great-Quotes.com</b>,"84 <b>Sun Tzu</b> - Still one of the most influential books on military strategy, &quot;The Art of War&quot; is <b>Sun Tzu</b>&#39;s most well known work. Though little is known of his ...",d1,0.19801666666666667
35197064,1296,sun tzu,2017-07-26 10:21:32.0,2017-07-26 10:21:35.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,3.89475
15505671,1469,sun tzu art of war,2017-07-26 11:13:54.0,2017-07-26 11:14:09.0,9.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b>&#39;s <b>Art of War</b> uses language that may be unusual in a Western text on warfare and strategy. For example, the eleventh chapter states that a leader must be &quot; ...",d2,0.4307
40619580,1289,sun tzu,2017-07-26 10:18:38.0,2017-07-26 10:18:41.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.8892333333333333
42262643,1293,"the life, writings and influence of the chinese author sun tzu",2017-07-26 10:20:58.0,2017-07-26 10:26:18.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.1823
42768791,1349,writings and influence of the chinese author sun tzu,2017-07-26 10:41:06.0,2017-07-26 10:41:10.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"Aside from his legacy as the <b>author</b> of The Art of War, <b>Sun Tzu</b> is revered in <b>Chinese</b> and ... Through its later <b>influence</b> on ... struggles and those of <b>China</b> in <b>Sun</b> ...",d2,0.07861666666666667
11582908,1294,sun tzu,2017-07-26 10:20:58.0,2017-07-26 10:21:00.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.7508166666666667
36736084,1335,"the life, writings and influence of the chinese author sun tzu' ",2017-07-26 10:38:04.0,2017-07-26 10:43:08.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.030966666666666667
41335577,1363,"the life, writings and influence of the chinese author sun tzu",2017-07-26 10:45:48.0,2017-07-26 10:46:26.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.013416666666666667
37953692,1358,sun tzu,2017-07-26 10:44:51.0,2017-07-26 10:44:53.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.7939666666666667
38608278,1499,sun tzu war,2017-07-26 11:46:24.0,2017-07-26 11:48:21.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"Aside from his legacy as the author of The Art of <b>War</b>, <b>Sun Tzu</b> is revered in Chinese and the Culture of Asia as a legendary historical figure.",d2,0.6593333333333333
39616594,1315,sun tzu,2017-07-26 10:31:18.0,2017-07-26 10:31:30.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.6383833333333333
39934712,1295,"he life, writings and influence of the chinese author sun tzu",2017-07-26 10:21:04.0,2017-07-26 10:21:19.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,The name <b>Sun Tzu</b> by which <b>he</b> is best known in the ... struggles and those of <b>China</b> in <b>Sun Tzu</b>&#39;s ... adapted <b>Sun Tzu</b>&#39;s <b>life</b> story into a 40-episode ...,d2,2.330016666666667
43626682,1376,"the life, writings and influence of the chinese author sun tzu",2017-07-26 10:51:32.0,2017-07-26 10:55:02.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.12438333333333333
13396426,1299,sun tzu,2017-07-26 10:22:44.0,2017-07-26 10:22:49.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,2.3031333333333333
35196805,1324,sun tzu,2017-07-26 10:36:00.0,2017-07-26 10:36:04.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.3494333333333333
43691638,1319,"the life, writings and influence of the chinese author sun tzu",2017-07-26 10:34:37.0,2017-07-26 10:34:42.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.9409833333333333
43691638,1319,"the life, writings and influence of the chinese author sun tzu",2017-07-26 10:34:37.0,2017-07-26 10:38:17.0,2.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.9409833333333333
36543765,1378,sun tzu,2017-07-26 10:53:41.0,2017-07-26 10:53:45.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,0.3360666666666667
35743341,1377,sun tzu,2017-07-26 10:52:24.0,2017-07-26 10:52:31.0,1.0,http://en.wikipedia.org/wiki/Sun_Tzu,<b>Sun Tzu</b> - <b>Wikipedia</b>,"<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ...",d2,1.5925166666666666
