userID,queryID,queryterm,query_time,click_time,rank,url,title,desc,urlid,active_time
41683720,349,sintomas causas y prevencion del mal de altura,2017-07-22 10:53:41.0,2017-07-22 10:53:55.0,2.0,http://infotratamiento.com/consejos-salud/mal-de-altura/,"Qué es el <b>Mal</b> <b>de</b> <b>Altura</b>? Síntomas, <b>Causas</b> <b>y</b> Prevención","<b>C ausas del mal de altura</b>. La presión atmosférica <b>y</b> por tanto con ella, la presión parcial en oxígeno, ... 3 <b>Causas del mal de altura</b> ; 4 Prevención <b>y</b> cuidados;",d1,1.2124833333333334
11311952,389,"síntomas, causas y prevención del mal de altura",2017-07-22 11:12:31.0,2017-07-22 11:12:41.0,2.0,http://infotratamiento.com/consejos-salud/mal-de-altura/,"Qué es el <b>Mal</b> <b>de</b> <b>Altura</b>? <b>Síntomas</b>, <b>Causas</b> <b>y</b> <b>Prevención</b>",<b>Síntomas del mal de altura</b>. Hay cinco manifestaciones <b>del mal de altura</b>: El <b>mal de altura</b> agudo se correlaciona con la altitud <b>y</b> la rapidez <b>de</b> la ascensión.,d1,0.59245
41683720,349,sintomas causas y prevencion del mal de altura,2017-07-22 10:53:41.0,2017-07-22 11:04:57.0,7.0,http://cae.ar.tripod.com/Publicaciones/prevencion_y_tratamiento_del_mal_de_altura.htm,<b>PREVENCION</b> <b>Y</b> TRATAMIENTO <b>DEL</b> <b>MAL</b> <b>DE</b> <b>ALTURA</b> O PUNA,<b>PREVENCION Y</b> TRATAMIENTO <b>DEL MAL DE ALTURA</b> O PUNA. Sección Espeleología (1) Por Martín Abarrategui (2),d2,0.08588333333333334
41683720,349,sintomas causas y prevencion del mal de altura,2017-07-22 10:53:41.0,2017-07-22 11:05:38.0,9.0,http://www.sos-emergencias.es/document/malaltur/mal2.html,<b>PREVENCION</b> <b>Y</b> TRATAMIENTO <b>DEL</b> <b>MAL</b> <b>DE</b> <b>ALTURA</b>,Durante las fase <b>de</b> reposo en los campos inferiores se debe reequilibran la dieta a base <b>de</b> proteína <b>y</b> grasa. <b>PREVENCION DEL MAL DE ALTURA</b>. ... <b>Sintomas</b> màs ...,d3,0.42156666666666665
43665081,418,"sintomas, causas y prevencion del mal de altura",2017-07-22 12:13:17.0,2017-07-22 12:13:56.0,3.0,http://es.wikipedia.org/wiki/Mal_de_monta%C3%B1a,"<b>Mal</b> <b>de</b> montaña - Wikipedia, la enciclopedia libre",La principal <b>causa de</b> esta aflicción ... <b>de</b> vapor debido a la altitud puede contribuir a los síntomas <b>del mal de altura</b>. ... <b>Mal de altura</b>. Prevención <b>y</b> ...,d4,0.25155
40062468,315,el mal de altura,2017-07-22 10:30:47.0,2017-07-22 10:31:01.0,1.0,http://es.wikipedia.org/wiki/Mal_de_monta%C3%B1a,"<b>Mal</b> <b>de</b> montaña - Wikipedia, la enciclopedia libre","<b>El mal</b> agudo <b>de</b> montaña (MAM), llamado coloquialmente <b>mal de altura</b>, <b>mal de</b> páramo, soroche, apunamiento o puna, es la falta <b>de</b> adaptación del organismo a la ...",d4,1.9308
40062468,315,el mal de altura,2017-07-22 10:30:47.0,2017-07-22 10:31:02.0,1.0,http://es.wikipedia.org/wiki/Mal_de_monta%C3%B1a,"<b>Mal</b> <b>de</b> montaña - Wikipedia, la enciclopedia libre","<b>El mal</b> agudo <b>de</b> montaña (MAM), llamado coloquialmente <b>mal de altura</b>, <b>mal de</b> páramo, soroche, apunamiento o puna, es la falta <b>de</b> adaptación del organismo a la ...",d4,0.5053166666666666
43587540,414,"symptoms, causes and prevention of altitude sickness",2017-07-22 12:00:22.0,2017-07-22 12:00:24.0,1.0,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis",<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it.,d5,2.5982666666666665
15505671,317,altitude sickness,2017-07-22 10:32:39.0,2017-07-22 10:32:45.0,1.0,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: Causes, Symptoms, and Diagnosis",<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the symptoms and how to prevent it.,d5,0.6515166666666666
36252499,393,"symptoms, causes and prevention of altitude sickness",2017-07-22 11:16:07.0,2017-07-22 11:16:12.0,1.0,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis",<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it.,d5,0.08681666666666667
